last name,county,votes,state,total votes,percent votes,fips
Biden,Wilcox,1864,AL,2148,0.867783985,1131
Sanders,Wilcox,284,AL,2148,0.132216015,1131
Biden,Washington,1109,AL,1265,0.876679842,1129
Sanders,Washington,156,AL,1265,0.123320158,1129
Biden,Walker,1390,AL,1928,0.720954357,1127
Sanders,Walker,538,AL,1928,0.279045643,1127
Biden,Tuscaloosa,11825,AL,15377,0.769005658,1125
Sanders,Tuscaloosa,3552,AL,15377,0.230994342,1125
Biden,Tallapoosa,1762,AL,2064,0.853682171,1123
Sanders,Tallapoosa,302,AL,2064,0.146317829,1123
Biden,Talladega,4617,AL,5420,0.851845018,1121
Sanders,Talladega,803,AL,5420,0.148154982,1121
Biden,Sumter,2012,AL,2301,0.874402434,1119
Sanders,Sumter,289,AL,2301,0.125597566,1119
Biden,St. Clair,2268,AL,3103,0.730905575,1115
Sanders,St. Clair,835,AL,3103,0.269094425,1115
Biden,Shelby,9543,AL,13338,0.715474584,1117
Sanders,Shelby,3795,AL,13338,0.284525416,1117
Biden,Russell,3221,AL,3787,0.850541326,1113
Sanders,Russell,566,AL,3787,0.149458674,1113
Biden,Randolph,522,AL,644,0.810559006,1111
Sanders,Randolph,122,AL,644,0.189440994,1111
Biden,Pike,1786,AL,2219,0.804867057,1109
Sanders,Pike,433,AL,2219,0.195132943,1109
Biden,Pickens,1142,AL,1338,0.853512706,1107
Sanders,Pickens,196,AL,1338,0.146487294,1107
Biden,Perry,2094,AL,2272,0.92165493,1105
Sanders,Perry,178,AL,2272,0.07834507,1105
Biden,Morgan,3954,AL,5204,0.759800154,1103
Sanders,Morgan,1250,AL,5204,0.240199846,1103
Biden,Montgomery,23465,AL,27974,0.838814614,1101
Sanders,Montgomery,4509,AL,27974,0.161185386,1101
Biden,Monroe,1716,AL,1921,0.893284748,1099
Sanders,Monroe,205,AL,1921,0.106715252,1099
Biden,Mobile,26923,AL,33535,0.802832861,1097
Sanders,Mobile,6612,AL,33535,0.197167139,1097
Biden,Marshall,1581,AL,2358,0.670483461,1095
Sanders,Marshall,777,AL,2358,0.329516539,1095
Biden,Marion,398,AL,532,0.748120301,1093
Sanders,Marion,134,AL,532,0.251879699,1093
Biden,Marengo,2120,AL,2361,0.897924608,1091
Sanders,Marengo,241,AL,2361,0.102075392,1091
Biden,Madison,25916,AL,36403,0.711919347,1089
Sanders,Madison,10487,AL,36403,0.288080653,1089
Biden,Macon,3067,AL,3548,0.864430665,1087
Sanders,Macon,481,AL,3548,0.135569335,1087
Biden,Lowndes,2406,AL,2792,0.861747851,1085
Sanders,Lowndes,386,AL,2792,0.138252149,1085
Biden,Limestone,4127,AL,5538,0.745214879,1083
Sanders,Limestone,1411,AL,5538,0.254785121,1083
Biden,Lee,7369,AL,9978,0.738524754,1081
Sanders,Lee,2609,AL,9978,0.261475246,1081
Biden,Lawrence,1355,AL,1611,0.841092489,1079
Sanders,Lawrence,256,AL,1611,0.158907511,1079
Biden,Lauderdale,3568,AL,5115,0.697556207,1077
Sanders,Lauderdale,1547,AL,5115,0.302443793,1077
Biden,Lamar,324,AL,483,0.670807453,1075
Sanders,Lamar,159,AL,483,0.329192547,1075
Biden,Jefferson,67575,AL,83724,0.807116239,1073
Sanders,Jefferson,16149,AL,83724,0.192883761,1073
Biden,Jackson,1039,AL,1442,0.720527046,1071
Sanders,Jackson,403,AL,1442,0.279472954,1071
Biden,Houston,3912,AL,4840,0.808264463,1069
Sanders,Houston,928,AL,4840,0.191735537,1069
Biden,Henry,1020,AL,1187,0.859309183,1067
Sanders,Henry,167,AL,1187,0.140690817,1067
Biden,Hale,1327,AL,1502,0.883488682,1065
Sanders,Hale,175,AL,1502,0.116511318,1065
Biden,Greene,1782,AL,1973,0.903193107,1063
Sanders,Greene,191,AL,1973,0.096806893,1063
Biden,Geneva,511,AL,618,0.826860841,1061
Sanders,Geneva,107,AL,618,0.173139159,1061
Biden,Franklin,633,AL,855,0.740350877,1059
Sanders,Franklin,222,AL,855,0.259649123,1059
Biden,Fayette,401,AL,499,0.803607214,1057
Sanders,Fayette,98,AL,499,0.196392786,1057
Biden,Etowah,3749,AL,4797,0.781530123,1055
Sanders,Etowah,1048,AL,4797,0.218469877,1055
Biden,Escambia,1462,AL,1680,0.870238095,1053
Sanders,Escambia,218,AL,1680,0.129761905,1053
Biden,Elmore,3089,AL,3826,0.807370622,1051
Sanders,Elmore,737,AL,3826,0.192629378,1051
Biden,DeKalb,1193,AL,1764,0.676303855,1049
Sanders,DeKalb,571,AL,1764,0.323696145,1049
Biden,Dallas,6236,AL,7133,0.87424646,1047
Sanders,Dallas,897,AL,7133,0.12575354,1047
Biden,Dale,1656,AL,2057,0.805055907,1045
Sanders,Dale,401,AL,2057,0.194944093,1045
Biden,Cullman,1262,AL,1895,0.665963061,1043
Sanders,Cullman,633,AL,1895,0.334036939,1043
Biden,Crenshaw,554,AL,624,0.887820513,1041
Sanders,Crenshaw,70,AL,624,0.112179487,1041
Biden,Covington,856,AL,1041,0.822286263,1039
Sanders,Covington,185,AL,1041,0.177713737,1039
Biden,Coosa,574,AL,673,0.852897474,1037
Sanders,Coosa,99,AL,673,0.147102526,1037
Biden,Conecuh,1214,AL,1468,0.826975477,1035
Sanders,Conecuh,254,AL,1468,0.173024523,1035
Biden,Colbert,2996,AL,3779,0.792802329,1033
Sanders,Colbert,783,AL,3779,0.207197671,1033
Biden,Coffee,1597,AL,2030,0.786699507,1031
Sanders,Coffee,433,AL,2030,0.213300493,1031
Biden,Cleburne,219,AL,279,0.784946237,1029
Sanders,Cleburne,60,AL,279,0.215053763,1029
Biden,Clay,486,AL,560,0.867857143,1027
Sanders,Clay,74,AL,560,0.132142857,1027
Biden,Clarke,1968,AL,2226,0.884097035,1025
Sanders,Clarke,258,AL,2226,0.115902965,1025
Biden,Choctaw,1351,AL,1567,0.862156988,1023
Sanders,Choctaw,216,AL,1567,0.137843012,1023
Biden,Chilton,858,AL,1089,0.787878788,1021
Sanders,Chilton,231,AL,1089,0.212121212,1021
Biden,Cherokee,455,AL,618,0.736245955,1019
Sanders,Cherokee,163,AL,618,0.263754045,1019
Biden,Chambers,1835,AL,2120,0.865566038,1017
Sanders,Chambers,285,AL,2120,0.134433962,1017
Biden,Calhoun,4855,AL,6361,0.763244773,1015
Sanders,Calhoun,1506,AL,6361,0.236755227,1015
Biden,Butler,1451,AL,1622,0.894574599,1013
Sanders,Butler,171,AL,1622,0.105425401,1013
Biden,Bullock,1569,AL,1718,0.913271246,1011
Sanders,Bullock,149,AL,1718,0.086728754,1011
Biden,Blount,654,AL,990,0.660606061,1009
Sanders,Blount,336,AL,990,0.339393939,1009
Biden,Bibb,559,AL,697,0.802008608,1007
Sanders,Bibb,138,AL,697,0.197991392,1007
Biden,Barbour,1899,AL,2101,0.903855307,1005
Sanders,Barbour,202,AL,2101,0.096144693,1005
Biden,Baldwin,7321,AL,9796,0.747345855,1003
Sanders,Baldwin,2475,AL,9796,0.252654145,1003
Biden,Autauga,2239,AL,2843,0.787548364,1001
Sanders,Autauga,604,AL,2843,0.212451636,1001
Biden,Woodruff,302,AR,422,0.71563981,5147
Sanders,Woodruff,120,AR,422,0.28436019,5147
Biden,White,1353,AR,2000,0.6765,5145
Sanders,White,647,AR,2000,0.3235,5145
Sanders,Washington,8440,AR,15334,0.550410852,5143
Biden,Washington,6894,AR,15334,0.449589148,5143
Biden,Van Buren,418,AR,616,0.678571429,5141
Sanders,Van Buren,198,AR,616,0.321428571,5141
Biden,Union,1349,AR,1799,0.749861034,5139
Sanders,Union,450,AR,1799,0.250138966,5139
Biden,Stone,343,AR,589,0.582342954,5137
Sanders,Stone,246,AR,589,0.417657046,5137
Biden,St. Francis,1181,AR,1476,0.800135501,5123
Sanders,St. Francis,295,AR,1476,0.199864499,5123
Biden,Sharp,417,AR,610,0.683606557,5135
Sanders,Sharp,193,AR,610,0.316393443,5135
Biden,Sevier,255,AR,360,0.708333333,5133
Sanders,Sevier,105,AR,360,0.291666667,5133
Biden,Sebastian,2731,AR,4645,0.587944026,5131
Sanders,Sebastian,1914,AR,4645,0.412055974,5131
Biden,Searcy,121,AR,203,0.596059113,5129
Sanders,Searcy,82,AR,203,0.403940887,5129
Biden,Scott,192,AR,253,0.758893281,5127
Sanders,Scott,61,AR,253,0.241106719,5127
Biden,Saline,3122,AR,4938,0.632239773,5125
Sanders,Saline,1816,AR,4938,0.367760227,5125
Biden,Randolph,333,AR,558,0.596774194,5121
Sanders,Randolph,225,AR,558,0.403225806,5121
Biden,Pulaski,24535,AR,35568,0.689805443,5119
Sanders,Pulaski,11033,AR,35568,0.310194557,5119
Biden,Prairie,286,AR,380,0.752631579,5117
Sanders,Prairie,94,AR,380,0.247368421,5117
Biden,Pope,1070,AR,1928,0.554979253,5115
Sanders,Pope,858,AR,1928,0.445020747,5115
Biden,Polk,270,AR,476,0.567226891,5113
Sanders,Polk,206,AR,476,0.432773109,5113
Biden,Poinsett,391,AR,558,0.700716846,5111
Sanders,Poinsett,167,AR,558,0.299283154,5111
Biden,Pike,190,AR,263,0.72243346,5109
Sanders,Pike,73,AR,263,0.27756654,5109
Biden,Phillips,959,AR,1245,0.770281124,5107
Sanders,Phillips,286,AR,1245,0.229718876,5107
Biden,Perry,269,AR,433,0.621247113,5105
Sanders,Perry,164,AR,433,0.378752887,5105
Biden,Ouachita,1217,AR,1512,0.80489418,5103
Sanders,Ouachita,295,AR,1512,0.19510582,5103
Biden,Newton,184,AR,321,0.573208723,5101
Sanders,Newton,137,AR,321,0.426791277,5101
Biden,Nevada,299,AR,389,0.768637532,5099
Sanders,Nevada,90,AR,389,0.231362468,5099
Biden,Montgomery,226,AR,309,0.731391586,5097
Sanders,Montgomery,83,AR,309,0.268608414,5097
Biden,Monroe,436,AR,596,0.731543624,5095
Sanders,Monroe,160,AR,596,0.268456376,5095
Biden,Mississippi,1006,AR,1326,0.7586727,5093
Sanders,Mississippi,320,AR,1326,0.2413273,5093
Biden,Miller,1068,AR,1338,0.798206278,5091
Sanders,Miller,270,AR,1338,0.201793722,5091
Biden,Marion,327,AR,533,0.613508443,5089
Sanders,Marion,206,AR,533,0.386491557,5089
Biden,Madison,390,AR,657,0.593607306,5087
Sanders,Madison,267,AR,657,0.406392694,5087
Biden,Lonoke,1252,AR,2046,0.611925709,5085
Sanders,Lonoke,794,AR,2046,0.388074291,5085
Biden,Logan,415,AR,578,0.71799308,5083
Sanders,Logan,163,AR,578,0.28200692,5083
Biden,Little River,379,AR,476,0.796218487,5081
Sanders,Little River,97,AR,476,0.203781513,5081
Biden,Lincoln,370,AR,489,0.756646217,5079
Sanders,Lincoln,119,AR,489,0.243353783,5079
Biden,Lee,420,AR,532,0.789473684,5077
Sanders,Lee,112,AR,532,0.210526316,5077
Biden,Lawrence,391,AR,578,0.676470588,5075
Sanders,Lawrence,187,AR,578,0.323529412,5075
Biden,Lafayette,237,AR,274,0.864963504,5073
Sanders,Lafayette,37,AR,274,0.135036496,5073
Biden,Johnson,570,AR,924,0.616883117,5071
Sanders,Johnson,354,AR,924,0.383116883,5071
Biden,Jefferson,5015,AR,6508,0.770590043,5069
Sanders,Jefferson,1493,AR,6508,0.229409957,5069
Biden,Jackson,466,AR,629,0.740858506,5067
Sanders,Jackson,163,AR,629,0.259141494,5067
Biden,Izard,356,AR,499,0.713426854,5065
Sanders,Izard,143,AR,499,0.286573146,5065
Biden,Independence,796,AR,1149,0.692776327,5063
Sanders,Independence,353,AR,1149,0.307223673,5063
Biden,Howard,354,AR,457,0.774617068,5061
Sanders,Howard,103,AR,457,0.225382932,5061
Biden,Hot Spring,735,AR,1187,0.619208088,5059
Sanders,Hot Spring,452,AR,1187,0.380791912,5059
Biden,Hempstead,548,AR,676,0.810650888,5057
Sanders,Hempstead,128,AR,676,0.189349112,5057
Biden,Greene,646,AR,1044,0.618773946,5055
Sanders,Greene,398,AR,1044,0.381226054,5055
Biden,Grant,353,AR,524,0.673664122,5053
Sanders,Grant,171,AR,524,0.326335878,5053
Biden,Garland,2886,AR,4534,0.636524041,5051
Sanders,Garland,1648,AR,4534,0.363475959,5051
Biden,Fulton,331,AR,485,0.682474227,5049
Sanders,Fulton,154,AR,485,0.317525773,5049
Biden,Franklin,355,AR,502,0.707171315,5047
Sanders,Franklin,147,AR,502,0.292828685,5047
Biden,Faulkner,3054,AR,5553,0.549972988,5045
Sanders,Faulkner,2499,AR,5553,0.450027012,5045
Biden,Drew,652,AR,876,0.744292237,5043
Sanders,Drew,224,AR,876,0.255707763,5043
Biden,Desha,640,AR,813,0.787207872,5041
Sanders,Desha,173,AR,813,0.212792128,5041
Biden,Dallas,350,AR,408,0.857843137,5039
Sanders,Dallas,58,AR,408,0.142156863,5039
Biden,Cross,429,AR,578,0.742214533,5037
Sanders,Cross,149,AR,578,0.257785467,5037
Biden,Crittenden,1671,AR,2166,0.771468144,5035
Sanders,Crittenden,495,AR,2166,0.228531856,5035
Biden,Crawford,1058,AR,1680,0.629761905,5033
Sanders,Crawford,622,AR,1680,0.370238095,5033
Biden,Craighead,1844,AR,3237,0.569663268,5031
Sanders,Craighead,1393,AR,3237,0.430336732,5031
Biden,Conway,972,AR,1331,0.730277986,5029
Sanders,Conway,359,AR,1331,0.269722014,5029
Biden,Columbia,610,AR,785,0.777070064,5027
Sanders,Columbia,175,AR,785,0.222929936,5027
Biden,Cleveland,185,AR,251,0.737051793,5025
Sanders,Cleveland,66,AR,251,0.262948207,5025
Biden,Cleburne,555,AR,733,0.757162347,5023
Sanders,Cleburne,178,AR,733,0.242837653,5023
Biden,Clay,262,AR,377,0.694960212,5021
Sanders,Clay,115,AR,377,0.305039788,5021
Biden,Clark,947,AR,1277,0.741581832,5019
Sanders,Clark,330,AR,1277,0.258418168,5019
Biden,Chicot,711,AR,908,0.783039648,5017
Sanders,Chicot,197,AR,908,0.216960352,5017
Biden,Carroll,734,AR,1455,0.504467354,5015
Sanders,Carroll,721,AR,1455,0.495532646,5015
Biden,Calhoun,141,AR,193,0.730569948,5013
Sanders,Calhoun,52,AR,193,0.269430052,5013
Biden,Bradley,380,AR,496,0.766129032,5011
Sanders,Bradley,116,AR,496,0.233870968,5011
Biden,Boone,676,AR,1082,0.624768946,5009
Sanders,Boone,406,AR,1082,0.375231054,5009
Biden,Benton,5739,AR,10998,0.521822149,5007
Sanders,Benton,5259,AR,10998,0.478177851,5007
Biden,Baxter,955,AR,1401,0.68165596,5005
Sanders,Baxter,446,AR,1401,0.31834404,5005
Biden,Ashley,633,AR,886,0.714446953,5003
Sanders,Ashley,253,AR,886,0.285553047,5003
Biden,Arkansas,450,AR,575,0.782608696,5001
Sanders,Arkansas,125,AR,575,0.217391304,5001
Sanders,Yolo,7054,CA,11853,0.595123597,6113
Biden,Yolo,4799,CA,11853,0.404876403,6113
Sanders,Ventura,29554,CA,57145,0.517175606,6111
Biden,Ventura,27591,CA,57145,0.482824394,6111
Sanders,Tuolumne,2143,CA,4049,0.529266486,6109
Biden,Tuolumne,1906,CA,4049,0.470733514,6109
Sanders,Tulare,9096,CA,15834,0.574460023,6107
Biden,Tulare,6738,CA,15834,0.425539977,6107
Sanders,Trinity,425,CA,680,0.625,6105
Biden,Trinity,255,CA,680,0.375,6105
Sanders,Tehama,773,CA,1446,0.534578147,6103
Biden,Tehama,673,CA,1446,0.465421853,6103
Sanders,Sutter,1716,CA,2745,0.625136612,6101
Biden,Sutter,1029,CA,2745,0.374863388,6101
Sanders,Stanislaus,7252,CA,12933,0.560736101,6099
Biden,Stanislaus,5681,CA,12933,0.439263899,6099
Sanders,Sonoma,20942,CA,34848,0.600952709,6097
Biden,Sonoma,13906,CA,34848,0.399047291,6097
Biden,Solano,22607,CA,41648,0.542811179,6095
Sanders,Solano,19041,CA,41648,0.457188821,6095
Sanders,Siskiyou,2047,CA,3522,0.581203861,6093
Biden,Siskiyou,1475,CA,3522,0.418796139,6093
Sanders,Sierra,124,CA,224,0.553571429,6091
Biden,Sierra,100,CA,224,0.446428571,6091
Sanders,Shasta,3373,CA,6652,0.507065544,6089
Biden,Shasta,3279,CA,6652,0.492934456,6089
Sanders,Santa Cruz,15999,CA,25523,0.626846374,6087
Biden,Santa Cruz,9524,CA,25523,0.373153626,6087
Sanders,Santa Clara,56392,CA,94558,0.596374712,6085
Biden,Santa Clara,38166,CA,94558,0.403625288,6085
Sanders,Santa Barbara,14103,CA,23290,0.605538858,6083
Biden,Santa Barbara,9187,CA,23290,0.394461142,6083
Sanders,San Mateo,25443,CA,44019,0.578000409,6081
Biden,San Mateo,18576,CA,44019,0.421999591,6081
Sanders,San Luis Obispo,13279,CA,24996,0.531244999,6079
Biden,San Luis Obispo,11717,CA,24996,0.468755001,6079
Sanders,San Joaquin,8684,CA,17305,0.501820283,6077
Biden,San Joaquin,8621,CA,17305,0.498179717,6077
Sanders,San Francisco,47705,CA,79901,0.597051351,6075
Biden,San Francisco,32196,CA,79901,0.402948649,6075
Sanders,San Diego,91626,CA,170905,0.536122407,6073
Biden,San Diego,79279,CA,170905,0.463877593,6073
Sanders,San Bernardino,57111,CA,103670,0.550892254,6071
Biden,San Bernardino,46559,CA,103670,0.449107746,6071
Sanders,San Benito,1728,CA,2821,0.612548742,6069
Biden,San Benito,1093,CA,2821,0.387451258,6069
Sanders,Sacramento,37342,CA,64815,0.576132068,6067
Biden,Sacramento,27473,CA,64815,0.423867932,6067
Sanders,Riverside,48519,CA,92572,0.524121765,6065
Biden,Riverside,44053,CA,92572,0.475878235,6065
Sanders,Plumas,792,CA,1392,0.568965517,6063
Biden,Plumas,600,CA,1392,0.431034483,6063
Biden,Placer,10350,CA,19147,0.540554656,6061
Sanders,Placer,8797,CA,19147,0.459445344,6061
Sanders,Orange,93641,CA,162682,0.575607627,6059
Biden,Orange,69041,CA,162682,0.424392373,6059
Sanders,Nevada,4243,CA,5885,0.720985556,6057
Biden,Nevada,1642,CA,5885,0.279014444,6057
Sanders,Napa,4705,CA,8347,0.563675572,6055
Biden,Napa,3642,CA,8347,0.436324428,6055
Sanders,Monterey,17237,CA,30924,0.557398784,6053
Biden,Monterey,13687,CA,30924,0.442601216,6053
Sanders,Mono,594,CA,1121,0.529884032,6051
Biden,Mono,527,CA,1121,0.470115968,6051
Sanders,Modoc,151,CA,272,0.555147059,6049
Biden,Modoc,121,CA,272,0.444852941,6049
Sanders,Merced,5295,CA,8982,0.589512358,6047
Biden,Merced,3687,CA,8982,0.410487642,6047
Sanders,Mendocino,3206,CA,4358,0.735658559,6045
Biden,Mendocino,1152,CA,4358,0.264341441,6045
Sanders,Mariposa,516,CA,894,0.577181208,6043
Biden,Mariposa,378,CA,894,0.422818792,6043
Biden,Marin,14631,CA,27910,0.524220709,6041
Sanders,Marin,13279,CA,27910,0.475779291,6041
Sanders,Madera,2780,CA,4799,0.579287352,6039
Biden,Madera,2019,CA,4799,0.420712648,6039
Sanders,Los Angeles,383832,CA,662053,0.579760231,6037
Biden,Los Angeles,278221,CA,662053,0.420239769,6037
Biden,Lassen,447,CA,848,0.527122642,6035
Sanders,Lassen,401,CA,848,0.472877358,6035
Sanders,Lake,1088,CA,2110,0.51563981,6033
Biden,Lake,1022,CA,2110,0.48436019,6033
Sanders,Kings,997,CA,1950,0.511282051,6031
Biden,Kings,953,CA,1950,0.488717949,6031
Sanders,Kern,9888,CA,18120,0.545695364,6029
Biden,Kern,8232,CA,18120,0.454304636,6029
Sanders,Inyo,979,CA,1646,0.594775213,6027
Biden,Inyo,667,CA,1646,0.405224787,6027
Sanders,Imperial,3687,CA,6255,0.589448441,6025
Biden,Imperial,2568,CA,6255,0.410551559,6025
Sanders,Humboldt,8542,CA,11617,0.735301713,6023
Biden,Humboldt,3075,CA,11617,0.264698287,6023
Sanders,Glenn,327,CA,616,0.530844156,6021
Biden,Glenn,289,CA,616,0.469155844,6021
Sanders,Fresno,26346,CA,46588,0.565510432,6019
Biden,Fresno,20242,CA,46588,0.434489568,6019
Biden,El Dorado,8304,CA,15697,0.529018284,6017
Sanders,El Dorado,7393,CA,15697,0.470981716,6017
Sanders,Del Norte,932,CA,1572,0.592875318,6015
Biden,Del Norte,640,CA,1572,0.407124682,6015
Biden,Contra Costa,58381,CA,110974,0.52607818,6013
Sanders,Contra Costa,52593,CA,110974,0.47392182,6013
Sanders,Colusa,401,CA,659,0.608497724,6011
Biden,Colusa,258,CA,659,0.391502276,6011
Sanders,Calaveras,1532,CA,3062,0.500326584,6009
Biden,Calaveras,1530,CA,3062,0.499673416,6009
Sanders,Butte,10383,CA,15948,0.651053424,6007
Biden,Butte,5565,CA,15948,0.348946576,6007
Biden,Amador,1632,CA,2820,0.578723404,6005
Sanders,Amador,1188,CA,2820,0.421276596,6005
Sanders,Alpine,81,CA,147,0.551020408,6003
Biden,Alpine,66,CA,147,0.448979592,6003
Sanders,Alameda,47142,CA,80105,0.58850259,6001
Biden,Alameda,32963,CA,80105,0.41149741,6001
Sanders,Weld,11650,CO,18882,0.616989726,8123
Biden,Weld,7232,CO,18882,0.383010274,8123
Sanders,Washington,62,CO,101,0.613861386,8121
Biden,Washington,39,CO,101,0.386138614,8121
Sanders,Teller,903,CO,1627,0.555009219,8119
Biden,Teller,724,CO,1627,0.444990781,8119
Sanders,Summit,2230,CO,3849,0.579371265,8117
Biden,Summit,1619,CO,3849,0.420628735,8117
Sanders,Sedgwick,57,CO,97,0.587628866,8115
Biden,Sedgwick,40,CO,97,0.412371134,8115
Sanders,San Miguel,1015,CO,1462,0.694254446,8113
Biden,San Miguel,447,CO,1462,0.305745554,8113
Sanders,San Juan,86,CO,120,0.716666667,8111
Biden,San Juan,34,CO,120,0.283333333,8111
Sanders,Saguache,601,CO,778,0.772493573,8109
Biden,Saguache,177,CO,778,0.227506427,8109
Sanders,Routt,1817,CO,3290,0.552279635,8107
Biden,Routt,1473,CO,3290,0.447720365,8107
Sanders,Rio Grande,478,CO,767,0.623207301,8105
Biden,Rio Grande,289,CO,767,0.376792699,8105
Sanders,Rio Blanco,80,CO,151,0.529801325,8103
Biden,Rio Blanco,71,CO,151,0.470198675,8103
Sanders,Pueblo,7028,CO,13893,0.505866264,8101
Biden,Pueblo,6865,CO,13893,0.494133736,8101
Sanders,Prowers,222,CO,418,0.531100478,8099
Biden,Prowers,196,CO,418,0.468899522,8099
Sanders,Pitkin,1430,CO,2728,0.524193548,8097
Biden,Pitkin,1298,CO,2728,0.475806452,8097
Biden,Phillips,73,CO,142,0.514084507,8095
Sanders,Phillips,69,CO,142,0.485915493,8095
Sanders,Park,974,CO,1528,0.637434555,8093
Biden,Park,554,CO,1528,0.362565445,8093
Sanders,Ouray,499,CO,842,0.59263658,8091
Biden,Ouray,343,CO,842,0.40736342,8091
Sanders,Otero,657,CO,1182,0.555837563,8089
Biden,Otero,525,CO,1182,0.444162437,8089
Sanders,Morgan,549,CO,1004,0.546812749,8087
Biden,Morgan,455,CO,1004,0.453187251,8087
Sanders,Montrose,1169,CO,2309,0.506279775,8085
Biden,Montrose,1140,CO,2309,0.493720225,8085
Sanders,Montezuma,1218,CO,1914,0.636363636,8083
Biden,Montezuma,696,CO,1914,0.363636364,8083
Sanders,Moffat,201,CO,344,0.584302326,8081
Biden,Moffat,143,CO,344,0.415697674,8081
Sanders,Mineral,60,CO,108,0.555555556,8079
Biden,Mineral,48,CO,108,0.444444444,8079
Sanders,Mesa,5093,CO,9524,0.534754305,8077
Biden,Mesa,4431,CO,9524,0.465245695,8077
Sanders,Logan,381,CO,700,0.544285714,8075
Biden,Logan,319,CO,700,0.455714286,8075
Sanders,Lincoln,74,CO,134,0.552238806,8073
Biden,Lincoln,60,CO,134,0.447761194,8073
Sanders,Las Animas,687,CO,1325,0.518490566,8071
Biden,Las Animas,638,CO,1325,0.481509434,8071
Sanders,Larimer,26478,CO,42073,0.629334728,8069
Biden,Larimer,15595,CO,42073,0.370665272,8069
Sanders,Lake,599,CO,885,0.676836158,8065
Biden,Lake,286,CO,885,0.323163842,8065
Sanders,La Plata,4337,CO,6959,0.623221727,8067
Biden,La Plata,2622,CO,6959,0.376778273,8067
Sanders,Kit Carson,108,CO,200,0.54,8063
Biden,Kit Carson,92,CO,200,0.46,8063
Biden,Kiowa,23,CO,39,0.58974359,8061
Sanders,Kiowa,16,CO,39,0.41025641,8061
Sanders,Jefferson,42518,CO,71617,0.593685857,8059
Biden,Jefferson,29099,CO,71617,0.406314143,8059
